Round score,Diff_Sig_Strikes_Attempted,Diff_Sig_Strikes_Landed,Diff_KD,Diff_TD,Diff_Sub_Attempts,Diff_Ctrl_Time,Diff_Head_Strikes
1,7,10,0,0,0,0,3
-1,-7,-10,0,0,0,0,-3
1,-5,2,0,0,0,123,8
-1,5,-2,0,0,0,-123,-8
1,25,0,0,0,0,-7,-3
-1,-25,0,0,0,0,7,3
1,71,22,0,1,0,3,15
-1,-71,-22,0,-1,0,-3,-15
1,8,2,0,1,0,269,0
-1,-8,-2,0,-1,0,-269,0
2,12,8,0,1,0,290,8
-2,-12,-8,0,-1,0,-290,-8
1,-2,-1,0,1,0,287,0
-1,2,1,0,-1,0,-287,0
1,1,11,0,1,1,-143,8
-1,-1,-11,0,-1,-1,143,-8
1,-6,7,0,0,0,-42,-2
-1,6,-7,0,0,0,42,2
2,24,20,0,1,0,266,16
-2,-24,-20,0,-1,0,-266,-16
1,-1,-3,0,-1,0,-61,0
-1,1,3,0,1,0,61,0
1,3,-1,0,-1,0,-68,-2
-1,-3,1,0,1,0,68,2
1,16,15,0,-2,1,-79,13
-1,-16,-15,0,2,-1,79,-13
1,0,0,0,0,0,0,15
-1,0,0,0,0,0,0,-15
1,8,5,0,1,-1,0,-4
-1,-8,-5,0,-1,1,0,4
2,17,18,0,2,1,195,22
-2,-17,-18,0,-2,-1,-195,-22
1,12,15,0,8,0,190,16
-1,-12,-15,0,-8,0,-190,-16
1,11,21,0,-1,0,-42,14
-1,-11,-21,0,1,0,42,-14
1,-3,7,0,1,0,57,7
-1,3,-7,0,-1,0,-57,-7
1,-11,12,0,0,0,0,12
-1,11,-12,0,0,0,0,-12
1,-16,12,0,0,0,0,6
-1,16,-12,0,0,0,0,-6
1,13,23,0,0,0,0,11
-1,-13,-23,0,0,0,0,-11
1,17,5,0,1,0,2,7
-1,-17,-5,0,-1,0,-2,-7
1,18,11,0,3,1,2,7
-1,-18,-11,0,-3,-1,-2,-7
1,23,7,0,0,0,-79,8
-1,-23,-7,0,0,0,79,-8
1,41,12,0,0,0,-45,6
-1,-41,-12,0,0,0,45,-6
1,-20,2,1,-1,-1,79,-1
-1,20,-2,-1,1,1,-79,1
1,22,11,0,0,0,-178,9
-1,-22,-11,0,0,0,178,-9
1,27,19,0,1,0,142,8
-1,-27,-19,0,-1,0,-142,-8
1,10,6,0,0,0,-20,0
-1,-10,-6,0,0,0,20,0
1,6,4,0,0,0,211,2
-1,-6,-4,0,0,0,-211,-2
1,7,8,0,3,0,-2,-2
-1,-7,-8,0,-3,0,2,2
1,29,16,0,1,0,-163,0
-1,-29,-16,0,-1,0,163,0
1,-15,-11,0,0,0,139,7
-1,15,11,0,0,0,-139,-7
1,23,18,0,1,0,103,21
-1,-23,-18,0,-1,0,-103,-21
1,-1,3,0,0,0,4,12
-1,1,-3,0,0,0,-4,-12
1,-16,-18,0,0,0,0,8
-1,16,18,0,0,0,0,-8
1,50,32,1,0,0,65,31
-1,-50,-32,-1,0,0,-65,-31
1,-4,-8,0,0,0,63,-7
-1,4,8,0,0,0,-63,7
1,-26,0,0,0,0,1,-4
-1,26,0,0,0,0,-1,4
1,36,7,0,-1,0,-26,4
-1,-36,-7,0,1,0,26,-4
1,38,6,0,-1,0,-56,7
-1,-38,-6,0,1,0,56,-7
1,-30,-3,0,0,1,17,-3
-1,30,3,0,0,-1,-17,3
1,8,8,1,0,0,245,7
-1,-8,-8,-1,0,0,-245,-7
1,0,4,0,1,1,258,3
-1,0,-4,0,-1,-1,-258,-3
1,13,5,0,1,0,-15,2
-1,-13,-5,0,-1,0,15,-2
1,50,34,0,0,0,0,6
-1,-50,-34,0,0,0,0,-6
1,6,6,0,-2,1,-82,1
-1,-6,-6,0,2,-1,82,-1
1,-15,-14,0,1,0,12,-3
-1,15,14,0,-1,0,-12,3
1,23,10,0,1,0,148,13
-1,-23,-10,0,-1,0,-148,-13
1,13,29,0,1,0,-7,24
-1,-13,-29,0,-1,0,7,-24
1,7,18,0,0,0,0,15
-1,-7,-18,0,0,0,0,-15
1,28,20,0,-1,0,-2,13
-1,-28,-20,0,1,0,2,-13
1,4,11,0,2,0,94,8
-1,-4,-11,0,-2,0,-94,-8
1,4,6,0,0,0,0,7
-1,-4,-6,0,0,0,0,-7
1,11,11,0,0,0,39,4
-1,-11,-11,0,0,0,-39,-4
1,23,12,0,0,0,0,2
-1,-23,-12,0,0,0,0,-2
1,-11,-7,0,4,0,225,-3
-1,11,7,0,-4,0,-225,3
1,15,9,0,2,2,239,11
-1,-15,-9,0,-2,-2,-239,-11
1,4,4,0,2,0,235,5
-1,-4,-4,0,-2,0,-235,-5
1,22,15,0,1,0,230,15
-1,-22,-15,0,-1,0,-230,-15
1,13,7,0,-1,0,-44,6
-1,-13,-7,0,1,0,44,-6
1,-16,3,-1,1,1,74,1
-1,16,-3,1,-1,-1,-74,-1
1,2,-3,0,2,0,90,-6
-1,-2,3,0,-2,0,-90,6
1,11,-7,0,-1,0,-32,5
-1,-11,7,0,1,0,32,-5
1,17,14,0,-1,0,-16,23
-1,-17,-14,0,1,0,16,-23
1,3,1,0,-1,0,50,-2
-1,-3,-1,0,1,0,-50,2
1,31,21,0,1,0,155,18
-1,-31,-21,0,-1,0,-155,-18
1,3,2,0,2,0,39,1
-1,-3,-2,0,-2,0,-39,-1
1,8,-4,0,-1,0,-2,-1
-1,-8,4,0,1,0,2,1
1,7,6,0,0,0,168,4
-1,-7,-6,0,0,0,-168,-4
1,12,16,0,-1,0,141,10
-1,-12,-16,0,1,0,-141,-10
1,-19,-7,0,1,0,178,3
-1,19,7,0,-1,0,-178,-3
2,7,1,0,2,0,266,2
-2,-7,-1,0,-2,0,-266,-2
1,-7,-2,0,3,1,216,-3
-1,7,2,0,-3,-1,-216,3
1,-11,-3,0,2,0,267,-2
-1,11,3,0,-2,0,-267,2
1,-9,-2,0,3,0,271,-2
-1,9,2,0,-3,0,-271,2
1,-2,-3,1,2,-1,148,5
-1,2,3,-1,-2,1,-148,-5
1,-26,-9,0,0,0,56,-4
-1,26,9,0,0,0,-56,4
1,24,14,0,0,0,48,10
-1,-24,-14,0,0,0,-48,-10
1,21,12,0,-1,0,-86,17
-1,-21,-12,0,1,0,86,-17
1,39,27,0,-1,0,-51,21
-1,-39,-27,0,1,0,51,-21
1,43,29,0,0,0,-32,25
-1,-43,-29,0,0,0,32,-25
1,-8,-7,0,0,0,114,-4
-1,8,7,0,0,0,-114,4
1,-2,0,0,1,0,279,1
-1,2,0,0,-1,0,-279,-1
1,2,1,0,0,0,275,0
-1,-2,-1,0,0,0,-275,0
1,-18,-1,0,0,0,-23,2
-1,18,1,0,0,0,23,-2
1,24,-8,0,0,0,28,2
-1,-24,8,0,0,0,-28,-2
1,-38,5,0,0,0,-10,-3
-1,38,-5,0,0,0,10,3
1,-10,-3,0,2,0,49,4
-1,10,3,0,-2,0,-49,-4
1,-14,-9,0,1,-1,-46,2
-1,14,9,0,-1,1,46,-2
1,1,3,0,3,0,72,6
-1,-1,-3,0,-3,0,-72,-6
1,6,1,0,-2,0,-133,-4
-1,-6,-1,0,2,0,133,4
1,-5,-5,0,2,0,167,-2
-1,5,5,0,-2,0,-167,2
1,8,-3,0,0,-1,60,-1
-1,-8,3,0,0,1,-60,1
1,-4,-2,0,2,0,198,1
-1,4,2,0,-2,0,-198,-1
2,25,15,0,3,0,236,16
-2,-25,-15,0,-3,0,-236,-16
1,-4,-2,0,3,0,281,-2
-1,4,2,0,-3,0,-281,2
1,26,8,0,2,0,48,4
-1,-26,-8,0,-2,0,-48,-4
1,19,7,0,-2,0,-176,10
-1,-19,-7,0,2,0,176,-10
1,37,29,0,1,-1,199,24
-1,-37,-29,0,-1,1,-199,-24
1,-7,9,0,0,0,7,0
-1,7,-9,0,0,0,-7,0
1,1,13,0,0,0,4,19
-1,-1,-13,0,0,0,-4,-19
1,-10,-5,0,1,0,247,-4
-1,10,5,0,-1,0,-247,4
1,-24,-4,0,0,0,0,-4
-1,24,4,0,0,0,0,4
1,16,3,0,0,0,-6,4
-1,-16,-3,0,0,0,6,-4
1,-5,5,0,0,0,59,-6
-1,5,-5,0,0,0,-59,6
1,0,-1,0,1,0,-51,0
-1,0,1,0,-1,0,51,0
1,24,10,0,-1,0,-27,14
-1,-24,-10,0,1,0,27,-14
1,15,14,0,1,0,-41,17
-1,-15,-14,0,-1,0,41,-17
1,29,11,0,0,0,269,10
-1,-29,-11,0,0,0,-269,-10
1,-6,-6,0,2,1,187,-7
-1,6,6,0,-2,-1,-187,7
1,6,4,0,1,0,257,3
-1,-6,-4,0,-1,0,-257,-3
1,-5,0,0,2,0,226,-1
-1,5,0,0,-2,0,-226,1
1,5,2,0,0,0,31,5
-1,-5,-2,0,0,0,-31,-5
1,-1,-4,0,1,1,269,-3
-1,1,4,0,-1,-1,-269,3
1,-14,-5,0,2,1,150,-7
-1,14,5,0,-2,-1,-150,7
1,9,7,0,-1,0,-110,6
-1,-9,-7,0,1,0,110,-6
1,-28,-2,0,0,0,26,-1
-1,28,2,0,0,0,-26,1
1,25,12,0,-1,0,134,7
-1,-25,-12,0,1,0,-134,-7
1,22,7,0,0,0,-15,7
-1,-22,-7,0,0,0,15,-7
1,10,10,0,1,0,101,1
-1,-10,-10,0,-1,0,-101,-1
1,4,7,0,0,-1,-25,10
-1,-4,-7,0,0,1,25,-10
1,-4,-2,0,1,0,-54,3
-1,4,2,0,-1,0,54,-3
1,3,5,0,2,1,142,3
-1,-3,-5,0,-2,-1,-142,-3
1,31,7,0,0,0,1,9
-1,-31,-7,0,0,0,-1,-9
1,-20,-4,0,0,0,-28,-4
-1,20,4,0,0,0,28,4
1,4,10,0,1,0,97,5
-1,-4,-10,0,-1,0,-97,-5
1,-3,16,0,-1,0,-36,-1
-1,3,-16,0,1,0,36,1
1,18,17,0,-1,0,12,5
-1,-18,-17,0,1,0,-12,-5
1,8,-5,0,0,0,16,-3
-1,-8,5,0,0,0,-16,3
1,-9,13,0,0,0,-5,10
-1,9,-13,0,0,0,5,-10
1,17,29,0,0,0,0,15
-1,-17,-29,0,0,0,0,-15
1,21,12,0,-1,0,-112,2
-1,-21,-12,0,1,0,112,-2
1,-7,4,0,2,0,186,7
-1,7,-4,0,-2,0,-186,-7
1,-23,-2,0,1,0,44,1
-1,23,2,0,-1,0,-44,-1
1,10,6,0,1,0,284,3
-1,-10,-6,0,-1,0,-284,-3
1,-6,12,0,0,0,-6,10
-1,6,-12,0,0,0,6,-10
1,0,-1,0,1,2,278,-1
-1,0,1,0,-1,-2,-278,1
1,1,5,0,0,0,0,1
-1,-1,-5,0,0,0,0,-1
1,7,2,0,0,0,0,4
-1,-7,-2,0,0,0,0,-4
1,-2,-3,0,-1,0,-66,-6
-1,2,3,0,1,0,66,6
1,4,3,0,1,0,209,4
-1,-4,-3,0,-1,0,-209,-4
2,18,16,0,1,0,150,20
-2,-18,-16,0,-1,0,-150,-20
1,3,-1,0,0,0,0,2
-1,-3,1,0,0,0,0,-2
1,4,4,0,0,0,71,0
-1,-4,-4,0,0,0,-71,0
1,15,16,0,0,0,-81,4
-1,-15,-16,0,0,0,81,-4
1,-7,3,0,0,0,-17,1
-1,7,-3,0,0,0,17,-1
1,-9,-3,0,0,0,9,-3
-1,9,3,0,0,0,-9,3
1,7,9,0,2,0,127,6
-1,-7,-9,0,-2,0,-127,-6
1,20,6,0,1,0,22,1
-1,-20,-6,0,-1,0,-22,-1
1,-14,-1,0,1,0,41,1
-1,14,1,0,-1,0,-41,-1
1,25,13,0,-1,0,33,3
-1,-25,-13,0,1,0,-33,-3
1,-28,3,0,1,0,54,8
-1,28,-3,0,-1,0,-54,-8
1,5,6,0,4,0,246,7
-1,-5,-6,0,-4,0,-246,-7
1,-3,3,0,0,0,0,11
-1,3,-3,0,0,0,0,-11
1,1,-1,0,1,0,237,-1
-1,-1,1,0,-1,0,-237,1
1,7,6,0,2,0,275,3
-1,-7,-6,0,-2,0,-275,-3
1,11,7,0,1,0,287,5
-1,-11,-7,0,-1,0,-287,-5
1,0,2,0,1,0,84,-2
-1,0,-2,0,-1,0,-84,2
1,18,17,0,0,0,40,4
-1,-18,-17,0,0,0,-40,-4
1,8,16,0,0,0,0,4
-1,-8,-16,0,0,0,0,-4
1,32,19,0,0,0,3,11
-1,-32,-19,0,0,0,-3,-11
1,14,6,0,1,0,142,2
-1,-14,-6,0,-1,0,-142,-2
1,14,10,0,1,0,90,-1
-1,-14,-10,0,-1,0,-90,1
1,-15,3,0,1,0,125,10
-1,15,-3,0,-1,0,-125,-10
1,1,3,0,2,0,220,8
-1,-1,-3,0,-2,0,-220,-8
1,-4,8,0,-1,0,-187,0
-1,4,-8,0,1,0,187,0
1,-2,-5,0,1,0,60,-3
-1,2,5,0,-1,0,-60,3
1,10,9,0,-1,1,-241,6
-1,-10,-9,0,1,-1,241,-6
1,-8,6,0,0,0,0,-8
-1,8,-6,0,0,0,0,8
1,-1,8,0,-1,0,-1,-6
-1,1,-8,0,1,0,1,6
1,10,15,0,0,0,0,1
-1,-10,-15,0,0,0,0,-1
1,6,11,0,0,0,-124,8
-1,-6,-11,0,0,0,124,-8
1,3,3,0,-1,1,-253,1
-1,-3,-3,0,1,-1,253,-1
2,8,18,0,1,0,149,14
-2,-8,-18,0,-1,0,-149,-14
1,-26,-2,0,0,0,0,4
-1,26,2,0,0,0,0,-4
1,8,-1,0,0,0,0,6
-1,-8,1,0,0,0,0,-6
1,-4,6,0,0,0,0,11
-1,4,-6,0,0,0,0,-11
1,-22,-7,0,1,0,231,-11
-1,22,7,0,-1,0,-231,11
1,-58,-7,0,1,0,24,-31
-1,58,7,0,-1,0,-24,31
1,-2,-1,0,1,0,275,0
-1,2,1,0,-1,0,-275,0
1,7,8,2,0,0,55,8
-1,-7,-8,-2,0,0,-55,-8
1,6,0,0,0,0,0,-1
-1,-6,0,0,0,0,0,1
1,-18,-1,0,0,0,27,3
-1,18,1,0,0,0,-27,-3
1,-8,-12,0,2,0,228,-1
-1,8,12,0,-2,0,-228,1
1,25,21,0,0,0,253,2
-1,-25,-21,0,0,0,-253,-2
1,11,7,0,-1,0,-234,1
-1,-11,-7,0,1,0,234,-1
1,24,17,0,2,0,183,17
-1,-24,-17,0,-2,0,-183,-17
2,12,13,1,1,1,286,11
-2,-12,-13,-1,-1,-1,-286,-11
1,-1,0,0,1,0,285,-2
-1,1,0,0,-1,0,-285,2
1,5,7,0,2,0,218,2
-1,-5,-7,0,-2,0,-218,-2
1,-14,-10,0,1,0,255,-5
-1,14,10,0,-1,0,-255,5
1,30,23,0,-1,0,-186,23
-1,-30,-23,0,1,0,186,-23
1,12,16,0,0,0,6,2
-1,-12,-16,0,0,0,-6,-2
1,12,11,0,0,0,202,10
-1,-12,-11,0,0,0,-202,-10
1,-6,16,0,1,0,149,6
-1,6,-16,0,-1,0,-149,-6
1,-27,3,0,0,0,63,6
-1,27,-3,0,0,0,-63,-6
1,-8,4,0,-1,1,34,2
-1,8,-4,0,1,-1,-34,-2
1,36,9,0,2,0,-19,7
-1,-36,-9,0,-2,0,19,-7
1,-2,0,0,3,-2,202,3
-1,2,0,0,-3,2,-202,-3
1,3,4,0,1,0,123,1
-1,-3,-4,0,-1,0,-123,-1
1,16,7,0,1,0,14,6
-1,-16,-7,0,-1,0,-14,-6
1,5,5,0,3,0,193,4
-1,-5,-5,0,-3,0,-193,-4
1,15,10,0,2,0,87,7
-1,-15,-10,0,-2,0,-87,-7
1,5,11,0,1,1,202,7
-1,-5,-11,0,-1,-1,-202,-7
1,24,23,0,0,0,15,21
-1,-24,-23,0,0,0,-15,-21
1,3,13,0,0,0,35,27
-1,-3,-13,0,0,0,-35,-27
1,34,24,0,1,0,112,35
-1,-34,-24,0,-1,0,-112,-35
1,-9,-4,1,0,0,30,3
-1,9,4,-1,0,0,-30,-3
1,-7,-6,0,-1,-1,1,-3
-1,7,6,0,1,1,-1,3
1,22,20,0,1,0,31,8
-1,-22,-20,0,-1,0,-31,-8
1,5,-3,0,-2,-1,56,2
-1,-5,3,0,2,1,-56,-2
1,48,15,1,0,0,34,6
-1,-48,-15,-1,0,0,-34,-6
1,23,10,1,-2,0,-128,7
-1,-23,-10,-1,2,0,128,-7
1,-22,-2,0,1,0,51,-5
-1,22,2,0,-1,0,-51,5
1,-3,-1,0,1,0,106,-9
-1,3,1,0,-1,0,-106,9
1,-12,-6,0,1,1,73,-7
-1,12,6,0,-1,-1,-73,7
1,29,13,0,0,0,21,0
-1,-29,-13,0,0,0,-21,0
1,15,13,0,-1,0,-10,-3
-1,-15,-13,0,1,0,10,3
1,-14,1,0,1,0,12,6
-1,14,-1,0,-1,0,-12,-6
1,12,8,0,1,0,180,7
-1,-12,-8,0,-1,0,-180,-7
1,-2,-4,0,3,0,201,-3
-1,2,4,0,-3,0,-201,3
1,15,-4,0,-1,0,-4,1
-1,-15,4,0,1,0,4,-1
1,9,9,0,0,0,213,4
-1,-9,-9,0,0,0,-213,-4
1,6,1,0,1,0,194,0
-1,-6,-1,0,-1,0,-194,0
1,10,9,0,2,0,264,7
-1,-10,-9,0,-2,0,-264,-7
1,6,-1,0,1,0,209,-2
-1,-6,1,0,-1,0,-209,2
1,-3,0,0,-3,1,-234,-3
-1,3,0,0,3,-1,234,3
1,2,0,0,3,1,210,2
-1,-2,0,0,-3,-1,-210,-2
1,30,1,0,1,0,-80,2
-1,-30,-1,0,-1,0,80,-2
1,23,13,0,1,0,-46,10
-1,-23,-13,0,-1,0,46,-10
1,9,4,0,-3,-1,76,1
-1,-9,-4,0,3,1,-76,-1
1,2,9,0,1,0,178,0
-1,-2,-9,0,-1,0,-178,0
2,19,17,0,1,0,230,15
-2,-19,-17,0,-1,0,-230,-15
2,27,21,0,2,0,256,15
-2,-27,-21,0,-2,0,-256,-15
1,25,18,0,0,0,-121,2
-1,-25,-18,0,0,0,121,-2
1,26,28,0,0,0,-33,1
-1,-26,-28,0,0,0,33,-1
1,16,25,0,0,0,-130,10
-1,-16,-25,0,0,0,130,-10
1,11,16,0,3,0,75,15
-1,-11,-16,0,-3,0,-75,-15
1,13,6,0,4,0,276,3
-1,-13,-6,0,-4,0,-276,-3
1,22,12,0,3,0,151,6
-1,-22,-12,0,-3,0,-151,-6
1,-4,0,0,0,0,-167,-4
-1,4,0,0,0,0,167,4
1,15,14,0,-1,0,-66,8
-1,-15,-14,0,1,0,66,-8
1,-6,6,0,0,0,-150,0
-1,6,-6,0,0,0,150,0
1,16,14,0,0,0,0,3
-1,-16,-14,0,0,0,0,-3
1,-22,-12,0,0,0,0,4
-1,22,12,0,0,0,0,-4
1,30,27,0,0,0,5,5
-1,-30,-27,0,0,0,-5,-5
1,0,0,0,-1,1,-156,-3
-1,0,0,0,1,-1,156,3
1,10,8,0,0,-1,26,16
-1,-10,-8,0,0,1,-26,-16
1,33,28,0,0,0,8,27
-1,-33,-28,0,0,0,-8,-27
1,-19,9,0,0,0,-3,3
-1,19,-9,0,0,0,3,-3
1,13,6,0,0,0,10,10
-1,-13,-6,0,0,0,-10,-10
1,5,12,0,1,0,178,11
-1,-5,-12,0,-1,0,-178,-11
1,-10,4,0,1,0,125,2
-1,10,-4,0,-1,0,-125,-2
1,8,5,0,1,0,229,4
-1,-8,-5,0,-1,0,-229,-4
1,1,1,0,0,0,-17,1
-1,-1,-1,0,0,0,17,-1
1,5,2,0,1,-1,210,4
-1,-5,-2,0,-1,1,-210,-4
1,0,2,0,0,0,205,3
-1,0,-2,0,0,0,-205,-3
1,16,22,0,1,1,10,20
-1,-16,-22,0,-1,-1,-10,-20
1,2,11,0,1,0,54,12
-1,-2,-11,0,-1,0,-54,-12
1,-4,7,0,2,0,83,7
-1,4,-7,0,-2,0,-83,-7
1,17,5,0,0,0,0,6
-1,-17,-5,0,0,0,0,-6
1,6,11,0,0,0,0,12
-1,-6,-11,0,0,0,0,-12
1,2,-11,0,0,0,0,-15
-1,-2,11,0,0,0,0,15
1,-1,5,0,0,0,-6,6
-1,1,-5,0,0,0,6,-6
1,6,3,0,-1,0,-45,4
-1,-6,-3,0,1,0,45,-4
1,2,1,0,1,0,81,3
-1,-2,-1,0,-1,0,-81,-3
1,-3,-10,0,0,0,0,-2
-1,3,10,0,0,0,0,2
1,0,2,0,0,0,-2,-4
-1,0,-2,0,0,0,2,4
1,1,10,0,0,0,0,4
-1,-1,-10,0,0,0,0,-4
1,2,3,0,1,0,127,7
-1,-2,-3,0,-1,0,-127,-7
1,18,9,0,0,-1,223,6
-1,-18,-9,0,0,1,-223,-6
1,4,8,0,0,0,205,3
-1,-4,-8,0,0,0,-205,-3
1,-18,-4,0,1,0,131,2
-1,18,4,0,-1,0,-131,-2
1,-15,8,0,1,0,157,2
-1,15,-8,0,-1,0,-157,-2
1,48,6,0,-2,0,-72,5
-1,-48,-6,0,2,0,72,-5
1,-11,2,0,3,0,39,-1
-1,11,-2,0,-3,0,-39,1
1,48,8,0,1,0,19,17
-1,-48,-8,0,-1,0,-19,-17
1,-47,-3,0,0,0,-21,-11
-1,47,3,0,0,0,21,11
1,61,32,0,0,0,0,17
-1,-61,-32,0,0,0,0,-17
2,116,69,0,0,0,-3,39
-2,-116,-69,0,0,0,3,-39
1,80,46,0,0,0,13,28
-1,-80,-46,0,0,0,-13,-28
2,120,107,0,0,0,12,62
-2,-120,-107,0,0,0,-12,-62
1,84,58,0,0,0,0,29
-1,-84,-58,0,0,0,0,-29
1,8,-3,0,-1,0,-193,-3
-1,-8,3,0,1,0,193,3
1,29,10,0,2,0,108,14
-1,-29,-10,0,-2,0,-108,-14
1,14,4,0,0,0,11,6
-1,-14,-4,0,0,0,-11,-6
1,4,3,0,-1,1,-176,9
-1,-4,-3,0,1,-1,176,-9
1,21,13,0,0,0,16,12
-1,-21,-13,0,0,0,-16,-12
1,24,14,0,0,0,0,-11
-1,-24,-14,0,0,0,0,11
1,18,17,0,0,0,0,4
-1,-18,-17,0,0,0,0,-4
1,8,1,0,0,0,41,-1
-1,-8,-1,0,0,0,-41,1
1,4,7,0,0,0,-113,1
-1,-4,-7,0,0,0,113,-1
1,-2,4,0,2,0,73,5
-1,2,-4,0,-2,0,-73,-5
1,10,-1,0,-1,0,-87,-3
-1,-10,1,0,1,0,87,3
1,-1,4,0,0,0,-18,4
-1,1,-4,0,0,0,18,-4
1,-8,6,0,0,0,0,10
-1,8,-6,0,0,0,0,-10
1,-1,5,0,0,0,4,9
-1,1,-5,0,0,0,-4,-9
1,22,-1,0,0,0,0,-12
-1,-22,1,0,0,0,0,12
2,9,23,1,0,0,-14,24
-2,-9,-23,-1,0,0,14,-24
1,-10,7,0,0,0,40,6
-1,10,-7,0,0,0,-40,-6
1,-18,1,0,0,-1,133,4
-1,18,-1,0,0,1,-133,-4
1,36,18,0,0,0,0,9
-1,-36,-18,0,0,0,0,-9
1,45,15,0,0,0,-30,9
-1,-45,-15,0,0,0,30,-9
1,47,18,0,0,0,-92,14
-1,-47,-18,0,0,0,92,-14
1,44,19,0,0,0,-64,12
-1,-44,-19,0,0,0,64,-12
1,55,16,0,0,0,-40,9
-1,-55,-16,0,0,0,40,-9
1,0,3,0,0,0,-82,5
-1,0,-3,0,0,0,82,-5
1,11,4,0,0,0,85,-4
-1,-11,-4,0,0,0,-85,4
1,-1,-1,0,0,0,293,0
-1,1,1,0,0,0,-293,0
1,11,1,0,0,0,0,1
-1,-11,-1,0,0,0,0,-1
1,-18,-3,0,0,1,-18,0
-1,18,3,0,0,-1,18,0
1,-19,-7,0,2,0,63,2
-1,19,7,0,-2,0,-63,-2
1,10,5,0,1,0,119,7
-1,-10,-5,0,-1,0,-119,-7
1,5,15,0,0,0,3,4
-1,-5,-15,0,0,0,-3,-4
1,7,9,0,0,0,238,7
-1,-7,-9,0,0,0,-238,-7
1,3,4,0,1,0,263,3
-1,-3,-4,0,-1,0,-263,-3
1,25,20,0,-1,0,-26,9
-1,-25,-20,0,1,0,26,-9
1,17,27,0,0,0,30,8
-1,-17,-27,0,0,0,-30,-8
1,15,17,0,-4,0,-113,15
-1,-15,-17,0,4,0,113,-15
1,-2,-3,0,4,0,221,-2
-1,2,3,0,-4,0,-221,2
1,-7,-5,0,4,0,207,-2
-1,7,5,0,-4,0,-207,2
1,-1,0,0,0,0,260,1
-1,1,0,0,0,0,-260,-1
1,9,11,0,1,1,195,7
-1,-9,-11,0,-1,-1,-195,-7
2,15,7,0,0,-1,251,6
-2,-15,-7,0,0,1,-251,-6
1,41,26,0,-1,0,-11,15
-1,-41,-26,0,1,0,11,-15
1,26,16,0,0,0,53,4
-1,-26,-16,0,0,0,-53,-4
2,39,38,1,0,0,95,23
-2,-39,-38,-1,0,0,-95,-23
2,12,11,0,3,0,220,11
-2,-12,-11,0,-3,0,-220,-11
1,-3,-1,0,1,0,214,1
-1,3,1,0,-1,0,-214,-1
1,22,7,0,-1,0,-103,7
-1,-22,-7,0,1,0,103,-7
1,0,0,0,0,0,-8,-8
-1,0,0,0,0,0,8,8
1,4,3,0,-2,0,-29,-4
-1,-4,-3,0,2,0,29,4
1,9,4,0,-1,0,-8,9
-1,-9,-4,0,1,0,8,-9
1,12,2,0,2,0,95,8
-1,-12,-2,0,-2,0,-95,-8
1,7,8,0,1,0,-20,4
-1,-7,-8,0,-1,0,20,-4
2,-1,5,0,1,2,215,5
-2,1,-5,0,-1,-2,-215,-5
1,9,6,0,1,0,245,1
-1,-9,-6,0,-1,0,-245,-1
1,13,11,0,1,1,234,6
-1,-13,-11,0,-1,-1,-234,-6
1,33,9,0,0,0,54,4
-1,-33,-9,0,0,0,-54,-4
1,-11,-5,0,1,0,106,-3
-1,11,5,0,-1,0,-106,3
1,-4,5,0,0,0,42,4
-1,4,-5,0,0,0,-42,-4
1,-6,5,0,2,0,44,-1
-1,6,-5,0,-2,0,-44,1
1,7,15,0,1,0,75,19
-1,-7,-15,0,-1,0,-75,-19
1,-13,2,0,4,0,170,5
-1,13,-2,0,-4,0,-170,-5
1,9,7,1,0,1,149,10
-1,-9,-7,-1,0,-1,-149,-10
1,-11,-3,0,-2,0,120,0
-1,11,3,0,2,0,-120,0
1,22,6,0,0,0,0,1
-1,-22,-6,0,0,0,0,-1
1,-2,20,0,0,0,0,18
-1,2,-20,0,0,0,0,-18
1,14,24,0,0,0,50,30
-1,-14,-24,0,0,0,-50,-30
1,0,-3,0,1,3,125,-1
-1,0,3,0,-1,-3,-125,1
1,3,5,0,1,0,210,3
-1,-3,-5,0,-1,0,-210,-3
1,-20,-20,0,0,0,-86,-14
-1,20,20,0,0,0,86,14
1,37,22,0,0,0,0,16
-1,-37,-22,0,0,0,0,-16
1,20,8,0,0,0,2,8
-1,-20,-8,0,0,0,-2,-8
1,18,13,0,0,0,0,6
-1,-18,-13,0,0,0,0,-6
1,-23,-10,0,1,0,68,-5
-1,23,10,0,-1,0,-68,5
1,3,6,0,1,1,192,7
-1,-3,-6,0,-1,-1,-192,-7
1,22,16,0,0,0,-21,17
-1,-22,-16,0,0,0,21,-17
1,13,16,0,-2,-1,-65,8
-1,-13,-16,0,2,1,65,-8
1,9,9,0,0,0,126,4
-1,-9,-9,0,0,0,-126,-4
1,20,22,0,-1,0,-63,18
-1,-20,-22,0,1,0,63,-18
1,-7,13,0,1,0,49,21
-1,7,-13,0,-1,0,-49,-21
1,0,15,0,1,0,152,16
-1,0,-15,0,-1,0,-152,-16
2,4,24,1,0,0,30,29
-2,-4,-24,-1,0,0,-30,-29
1,3,3,0,1,0,269,2
-1,-3,-3,0,-1,0,-269,-2
1,4,4,0,0,0,264,1
-1,-4,-4,0,0,0,-264,-1
1,3,3,0,2,0,8,4
-1,-3,-3,0,-2,0,-8,-4
1,-1,7,0,1,0,195,6
-1,1,-7,0,-1,0,-195,-6
1,30,17,0,0,0,-105,13
