Number_of_Rounds,Opponent_A_Wins,Method,Opponent_A,Total_Strikes_Attempted_(A),Round_1_Sig_Strikes_Attempted_(A),Round_1_Sig_Strikes_Landed_(A),Round_1_KD_(A),Round_1_TD_(A),Round_1_Sub_Attempts_(A),Round_1_Ctrl_Time_(A),Round_1_Head_Strikes_(A),Round_2_Sig_Strikes_Attempted_(A),Round_2_Sig_Strikes_Landed_(A),Round_2_KD_(A),Round_2_TD_(A),Round_2_Sub_Attempts_(A),Round_2_Ctrl_Time_(A),Round_2_Head_Strikes_(A),Round_3_Sig_Strikes_Attempted_(A),Round_3_Sig_Strikes_Landed_(A),Round_3_KD_(A),Round_3_TD_(A),Round_3_Sub_Attempts_(A),Round_3_Ctrl_Time_(A),Round_3_Head_Strikes_(A),Round_4_Sig_Strikes_Attempted_(A),Round_4_Sig_Strikes_Landed_(A),Round_4_KD_(A),Round_4_TD_(A),Round_4_Sub_Attempts_(A),Round_4_Ctrl_Time_(A),Round_4_Head_Strikes_(A),Round_5_Sig_Strikes_Attempted_(A),Round_5_Sig_Strikes_Landed_(A),Round_5_KD_(A),Round_5_TD_(A),Round_5_Sub_Attempts_(A),Round_5_Ctrl_Time_(A),Round_5_Head_Strikes_(A),Opponent_B,Total_Strikes_Attempted_(B),Round_1_Sig_Strikes_Attempted_(B),Round_1_Sig_Strikes_Landed_(B),Round_1_KD_(B),Round_1_TD_(B),Round_1_Sub_Attempts_(B),Round_1_Ctrl_Time_(B),Round_1_Head_Strikes_(B),Round_2_Sig_Strikes_Attempted_(B),Round_2_Sig_Strikes_Landed_(B),Round_2_KD_(B),Round_2_TD_(B),Round_2_Sub_Attempts_(B),Round_2_Ctrl_Time_(B),Round_2_Head_Strikes_(B),Round_3_Sig_Strikes_Attempted_(B),Round_3_Sig_Strikes_Landed_(B),Round_3_KD_(B),Round_3_TD_(B),Round_3_Sub_Attempts_(B),Round_3_Ctrl_Time_(B),Round_3_Head_Strikes_(B),Round_4_Sig_Strikes_Attempted_(B),Round_4_Sig_Strikes_Landed_(B),Round_4_KD_(B),Round_4_TD_(B),Round_4_Sub_Attempts_(B),Round_4_Ctrl_Time_(B),Round_4_Head_Strikes_(B),Round_5_Sig_Strikes_Attempted_(B),Round_5_Sig_Strikes_Landed_(B),Round_5_KD_(B),Round_5_TD_(B),Round_5_Sub_Attempts_(B),Round_5_Ctrl_Time_(B),Round_5_Head_Strikes_(B),Decision1,Decision2,Decision3,Winner,Opponent_A_dec,Rd1A,Rd2A,Rd3A,Rd4A,Rd5A,Rd1B,Rd2B,Rd3B,Rd4B,Rd5B,Rd1C,Rd2C,Rd3C,Rd4C,Rd5C,Media score ratio of agreement,Rd1 Fans,Rd2 Fans,Rd3 Fans,Rd4 Fans,Rd5 Fans
3,1,2,Norman Parke,154,43,12,0,0,0,0:56,8,59,24,0,0,0,1:32,15,43,11,0,1,0,1:59,8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Reza Madadi,104,19,6,0,0,0,1:06,3,37,11,0,1,0,0:37,10,39,16,0,0,0,0:34,14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27 30,27 30,27 30,Parke,Norman Parke,1,1,1,--,--,1,1,1,--,--,1,1,1,--,--,1.0,nan,nan,nan,nan,nan
3,0,3,Nicolas Dalby,197,33,12,0,0,0,0:25,6,37,11,0,0,0,0:52,4,100,61,0,2,0,2:25,58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Darren Till,88,40,26,1,0,0,0:06,17,28,14,0,0,0,0:31,3,20,9,0,0,0,0:06,8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,29 28,28 28,28 28,DRAW,Darren Till,1,1,-1,--,--,1,1,-2,--,--,1,1,-2,--,--,0.833,-1.177,-0.984,-1.669,nan,nan
3,1,2,Stevie Ray,156,50,18,0,0,0,0:00,11,52,18,0,0,0,0:06,10,48,12,0,1,0,0:40,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Mickael Lebout,142,50,5,0,0,0,0:00,5,43,12,0,0,0,0:26,6,46,10,0,0,0,0:21,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28 29,27 30,27 30,Ray,Stevie Ray,1,-1,1,--,--,1,1,1,--,--,1,1,1,--,--,1.0,nan,nan,nan,nan,nan
3,1,2,Aisling Daly,216,26,11,0,1,0,3:45,9,33,20,0,1,0,2:40,19,46,28,0,0,0,4:43,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Ericka Almeida,91,19,10,0,0,0,0:46,6,5,3,0,1,0,2:09,1,20,6,0,0,0,0:05,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27 30,27 29,28 29,Daly,Aisling Daly,1,1,1,--,--,1,-1,2,--,--,1,-1,1,--,--,1.0,nan,nan,nan,nan,nan
3,0,3,Scott Askham,83,12,7,0,0,1,0:00,3,23,6,0,0,0,0:52,1,32,9,0,0,0,1:30,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Krzysztof Jotko,176,32,19,0,2,0,3:29,14,31,9,0,0,0,0:11,4,38,10,0,0,0,0:25,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28 29,29 28,28 29,Jotko,Krzysztof Jotko,1,-1,1,--,--,1,-1,-1,--,--,1,-1,1,--,--,0.385,1.0,0.143,0.592,nan,nan
3,1,2,Darren Elkins,212,52,9,0,2,0,1:41,7,22,11,0,3,0,4:01,9,56,20,0,2,2,2:49,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Robert Whiteford,82,26,9,0,0,0,0:29,9,14,7,0,1,0,0:22,6,23,7,0,0,0,0:00,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27 30,27 30,27 30,Elkins,Darren Elkins,1,1,1,--,--,1,1,1,--,--,1,1,1,--,--,1.0,nan,nan,nan,nan,nan
5,1,3,Daniel Cormier,364,22,14,0,1,0,3:01,8,53,28,0,0,0,0:26,24,64,36,0,0,0,0:03,30,75,31,0,0,0,0:00,26,69,31,0,0,0,0:00,23,Alexander Gustafsson,264,21,5,0,0,0,0:00,1,60,27,0,1,0,0:22,16,58,33,1,0,0,0:23,24,68,37,0,0,0,0:09,32,47,18,0,0,0,0:04,15,48 47,47 48,46 49,Cormier,Daniel Cormier,1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,1,1,1,0.875,0.989,-0.742,-0.371,-0.241,0.91
3,1,2,Ryan Bader,136,45,18,0,0,0,0:03,15,46,11,0,1,0,0:55,8,42,23,0,0,0,0:06,22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Rashad Evans,113,36,11,0,0,0,0:05,8,42,8,0,0,0,0:14,5,33,6,0,0,0,0:37,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27 30,27 30,27 30,Bader,Ryan Bader,1,1,1,--,--,1,1,1,--,--,1,1,1,--,--,0.867,0.762,0.738,0.858,nan,nan
3,0,2,Shawn Jordan,77,9,2,0,1,0,2:24,0,23,11,0,0,0,1:21,3,24,7,0,0,0,1:10,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Ruslan Magomedov,130,25,15,0,0,0,0:06,13,39,26,0,0,0,0:37,20,52,30,0,0,0,0:34,23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27 30,28 29,27 30,Magomedov,Ruslan Magomedov,1,1,1,--,--,1,1,1,--,--,-1,1,1,--,--,1.0,nan,nan,nan,nan,nan
3,1,2,Joseph Benavidez,146,37,12,0,0,0,0:00,8,49,17,0,0,0,0:00,10,60,19,0,0,0,0:00,14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Ali Bagautinov,121,36,10,0,0,0,0:01,6,33,9,0,0,0,0:06,7,52,12,0,0,0,0:12,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27 30,27 30,28 29,Benavidez,Joseph Benavidez,1,1,-1,--,--,1,1,1,--,--,1,1,1,--,--,0.933,0.3,0.6,0.5,nan,nan
3,1,2,Yair Rodriguez,123,23,13,0,1,0,0:18,3,48,22,0,1,0,0:12,10,33,17,0,0,0,0:00,14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Dan Hooker,162,14,2,0,0,0,1:37,1,40,11,0,0,0,0:58,9,25,6,0,1,0,3:26,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27 30,27 30,26 30,Rodriguez,Yair Rodriguez,1,1,1,--,--,1,1,1,--,--,1,2,1,--,--,1.0,0.751,0.844,0.375,nan,nan
3,0,2,Chris Cariaso,104,37,22,0,0,0,0:00,4,33,12,0,0,0,0:00,5,9,3,0,0,1,4:10,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Sergio Pettis,169,77,24,1,1,0,2:32,21,37,10,0,2,0,2:47,8,8,3,0,0,0,0:33,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27 29,27 29,28 29,Pettis,Sergio Pettis,1,1,-1,--,--,2,1,-1,--,--,2,1,-1,--,--,1.0,nan,nan,nan,nan,nan
5,1,2,Josh Barnett,276,26,17,0,0,0,0:38,7,65,44,0,0,0,2:17,31,31,21,0,0,0,0:37,15,50,39,0,0,0,2:35,27,33,25,0,0,0,2:15,12,Roy Nelson,149,13,7,0,2,0,2:52,6,35,16,0,0,0,0:00,12,30,15,0,0,0,2:25,6,10,4,0,1,0,1:23,3,26,18,0,1,0,1:12,11,47 48,47 48,45 50,Barnett,Josh Barnett,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,-1,1.0,0.18,1.0,0.62,1.0,0.88
3,1,2,Kyoji Horiguchi,226,60,27,0,0,0,0:00,17,98,34,0,0,0,0:03,28,66,17,0,0,0,0:17,14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Chico Camus,196,41,12,0,0,0,0:24,9,54,14,0,0,0,0:00,13,96,37,0,0,0,0:00,31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27 30,27 30,27 30,Horiguchi,Kyoji Horiguchi,1,1,1,--,--,1,1,1,--,--,1,1,1,--,--,1.0,nan,nan,nan,nan,nan
3,1,2,Takeya Mizugaki,180,57,28,0,0,0,1:36,22,57,24,0,0,0,0:34,16,46,18,0,0,0,0:50,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,George Roop,165,48,18,0,0,0,1:34,12,39,18,0,0,0,1:42,7,25,11,0,0,0,2:36,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28 29,28 29,28 29,Mizugaki,Takeya Mizugaki,1,1,-1,--,--,1,1,-1,--,--,1,1,-1,--,--,1.0,nan,nan,nan,nan,nan
3,0,3,Mizuto Hirota,225,56,13,0,0,0,0:09,9,69,23,0,1,0,0:48,23,58,26,0,1,0,2:28,23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Teruto Ishihara,169,67,37,1,0,0,0:03,24,65,36,0,0,0,0:00,25,36,15,1,0,0,0:07,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,29 28,28 29,29 29,DRAW,Teruto Ishihara,1,-1,-1,--,--,1,1,-1,--,--,1,-1,0,--,--,0.083,-0.999,-0.913,-0.897,nan,nan
3,1,2,Nick Hein,116,28,9,0,0,0,0:00,5,46,20,0,0,0,0:00,18,38,17,0,0,0,0:02,10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Yusuke Kasuya,99,33,12,0,0,0,0:00,5,34,18,0,0,0,0:00,9,32,14,0,1,0,0:03,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27 30,28 29,28 29,Hein,Nick Hein,-1,1,1,--,--,-1,1,1,--,--,1,1,1,--,--,0.9,nan,nan,nan,nan,nan
3,0,2,Naoyuki Kotani,95,8,1,0,0,0,0:00,0,20,6,0,0,0,0:00,2,27,14,0,1,0,2:42,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Kajan Johnson,108,31,13,0,0,0,0:00,9,59,38,1,0,0,1:07,36,14,6,0,0,0,0:00,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28 29,28 29,27 30,Johnson,Kajan Johnson,1,1,-1,--,--,1,1,-1,--,--,1,1,1,--,--,1.0,nan,nan,nan,nan,nan
5,1,2,Demetrious Johnson,252,33,13,0,0,0,0:10,5,35,17,0,0,0,0:30,10,30,19,0,1,0,2:13,16,38,21,0,1,0,0:46,14,35,18,0,2,0,1:20,12,John Dodson,174,21,10,0,0,0,0:09,0,29,13,0,1,0,1:06,4,12,7,0,0,0,0:24,2,27,13,0,0,0,0:54,5,32,15,0,0,0,0:22,5,46 49,46 49,45 50,Johnson,Demetrious Johnson,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1.0,0.773,0.053,0.96,0.973,0.974
3,1,2,Andrei Arlovski,108,27,17,0,0,0,0:30,9,25,10,0,0,0,0:26,6,22,12,0,0,0,2:36,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Frank Mir,83,19,8,0,0,0,1:42,7,20,9,0,1,0,1:44,6,13,7,0,0,0,0:33,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28 29,28 29,27 30,Arlovski,Andrei Arlovski,1,1,1,--,--,1,-1,1,--,--,1,-1,1,--,--,0.8,0.71,-0.587,0.442,nan,nan
3,0,2,Jan Blachowicz,62,35,17,0,1,1,0:23,11,7,3,0,0,0,0:00,2,1,0,0,0,0,0:00,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Corey Anderson,237,60,21,0,1,0,1:37,16,59,43,0,1,0,4:16,37,31,20,0,2,0,4:47,19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,25 30,25 30,26 29,Anderson,Corey Anderson,1,2,2,--,--,-1,2,2,--,--,1,2,2,--,--,1.0,0.058,1.634,1.787,nan,nan
3,1,3,Ross Pearson,140,13,6,0,1,0,2:23,1,51,27,0,0,0,0:00,9,52,29,0,0,0,0:40,18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Paul Felder,163,27,19,0,0,0,1:50,11,60,22,0,0,0,0:04,11,64,19,0,0,0,0:03,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,29 28,27 30,28 29,Pearson,Ross Pearson,1,1,1,--,--,-1,1,1,--,--,-1,1,-1,--,--,0.857,-0.092,0.169,0.646,nan,nan
3,1,3,Joaquim Silva,162,48,19,0,0,0,0:09,17,44,10,0,0,0,0:00,6,70,20,0,0,0,0:00,12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Nazareno Malegarie,178,42,14,0,0,0,0:20,12,54,20,0,1,0,0:26,15,70,24,0,0,0,0:02,22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,29 28,27 30,27 30,Silva,Joaquim Silva,1,1,1,--,--,1,1,1,--,--,1,-1,-1,--,--,0.357,0.333,-0.466,-0.666,nan,nan
3,0,3,Michael Johnson,223,73,24,0,0,0,0:00,10,80,35,0,0,0,0:00,15,69,25,0,0,0,0:00,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Beneil Dariush,201,57,20,0,0,0,0:00,11,62,22,0,0,0,0:00,17,82,33,0,0,0,0:00,24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28 29,29 28,28 29,Dariush,Beneil Dariush,-1,1,1,--,--,-1,1,1,--,--,-1,-1,1,--,--,0.0,-0.955,-0.66,0.649,nan,nan
3,1,2,Ray Borg,115,17,10,0,1,1,4:37,7,19,10,0,1,1,4:39,9,17,6,0,1,0,4:39,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Geane Herrera,33,4,4,0,0,0,0:05,4,3,0,0,0,0,0:00,0,6,3,0,0,0,0:10,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27 30,27 30,27 30,Borg,Ray Borg,1,1,1,--,--,1,1,1,--,--,1,1,1,--,--,1.0,nan,nan,nan,nan,nan
3,1,2,Chris Camozzi,174,45,30,0,1,1,1:40,19,56,32,0,0,1,0:48,23,45,25,0,2,0,1:56,23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Tom Watson,164,40,18,0,0,0,0:35,7,52,33,0,1,0,1:03,12,48,31,0,0,0,0:10,12,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27 29,26 30,27 29,Camozzi,Chris Camozzi,1,-1,1,--,--,1,-1,1,--,--,1,2,1,--,--,1.0,nan,nan,nan,nan,nan
3,1,3,Frankie Saenz,195,57,26,0,0,0,0:05,13,80,30,0,0,0,0:10,20,46,24,0,1,1,2:26,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Sirwan Kakai,121,31,19,0,2,0,1:01,7,52,24,0,1,0,0:36,16,30,12,0,0,0,0:18,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,29 28,27 30,27 30,Saenz,Frankie Saenz,1,1,1,--,--,-1,-1,1,--,--,1,1,1,--,--,0.909,-0.233,-0.163,0.86,nan,nan
3,1,2,Mauricio Rua,130,42,16,0,0,0,0:00,11,16,13,0,1,0,2:37,6,40,24,0,1,0,1:42,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Rogerio Nogueira,177,88,38,0,0,0,0:13,34,16,6,0,0,0,0:00,3,62,19,0,0,1,0:00,18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28 29,28 29,28 29,Rua,Mauricio Rua,-1,1,1,--,--,-1,1,1,--,--,-1,1,1,--,--,0.714,-0.999,0.923,0.394,nan,nan
3,1,2,Reginaldo Vieira,179,34,21,0,0,2,1:11,13,35,14,0,0,0,0:00,7,36,24,0,0,0,2:16,19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Dileno Lopes,146,38,23,0,1,2,1:12,12,49,18,0,1,0,0:47,7,22,5,0,1,1,0:44,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28 29,27 30,27 30,Vieira,Reginaldo Vieira,1,-1,1,--,--,1,1,1,--,--,1,1,1,--,--,0.529,nan,nan,nan,nan,nan
3,1,2,Stefan Struve,157,34,17,0,0,0,0:23,8,51,31,0,0,0,0:14,14,71,45,0,0,0,0:01,21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Antonio Rodrigo Nogueira,138,30,19,0,0,0,2:24,15,42,21,0,1,0,1:38,15,41,19,0,0,0,1:20,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27 30,27 30,27 30,Struve,Stefan Struve,1,1,1,--,--,1,1,1,--,--,1,1,1,--,--,1.0,nan,nan,nan,nan,nan
3,1,2,Claudia Gadelha,263,95,37,0,1,0,0:48,34,77,37,0,2,0,1:12,28,76,37,0,1,0,0:36,33,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Jessica Aguilar,210,60,19,0,0,0,0:00,8,65,23,0,0,0,0:25,14,64,28,0,0,0,0:22,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27 30,27 30,27 30,Gadelha,Cláudia Gadelha,1,1,1,--,--,1,1,1,--,--,1,1,1,--,--,1.0,nan,nan,nan,nan,nan
3,1,2,Iuri Alcantara,114,13,7,0,0,0,0:21,4,37,18,0,0,0,0:47,15,51,28,0,0,0,1:03,23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Leandro Issa,70,28,14,0,1,0,3:45,13,13,6,0,0,0,1:16,3,14,6,0,0,0,0:25,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28 29,28 29,27 29,Alcântara,Iuri Alcântara,-1,1,1,--,--,-1,1,2,--,--,-1,1,1,--,--,1.0,nan,nan,nan,nan,nan
3,0,2,Hugo Viana,68,12,1,0,0,0,2:14,0,22,11,0,1,0,2:12,9,4,1,0,0,0,1:36,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Guido Cannetti,67,16,8,0,0,0,0:36,0,23,14,0,2,0,1:20,10,12,10,0,2,0,2:01,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28 29,28 29,28 29,Cannetti,Guido Cannetti,1,-1,1,--,--,1,-1,1,--,--,1,-1,1,--,--,0.5,nan,nan,nan,nan,nan
3,1,2,Miesha Tate,148,46,23,1,0,0,1:31,19,38,20,0,0,2,2:43,13,38,15,0,1,0,1:54,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Jessica Eye,168,53,19,0,0,0,0:00,18,33,11,0,0,0,0:06,7,57,26,0,0,0,0:00,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27 30,27 30,27 30,Tate,Miesha Tate,1,1,1,--,--,1,1,1,--,--,1,1,1,--,--,1.0,nan,nan,nan,nan,nan
3,1,2,Edson Barboza,135,45,21,0,0,0,0:00,6,54,23,0,0,0,0:00,6,36,20,0,0,0,0:00,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Paul Felder,153,50,14,0,0,0,0:00,6,59,24,0,0,0,0:00,12,41,9,0,0,0,0:18,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28 29,28 29,28 29,Barboza,Edson Barboza,1,-1,1,--,--,1,-1,1,--,--,-1,1,1,--,--,1.0,0.573,0.333,0.933,nan,nan
3,1,3,Jim Miller,127,11,4,0,1,0,2:04,2,47,23,0,0,0,0:00,9,52,18,0,1,0,0:06,10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Danny Castillo,120,15,4,0,0,0,1:33,3,46,16,0,0,0,0:00,9,42,15,0,0,0,0:47,10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28 29,29 28,27 30,Miller,Jim Miller,1,-1,-1,--,--,1,1,-1,--,--,1,1,1,--,--,0.571,0.833,0.093,-0.611,nan,nan
3,0,3,Kenny Robertson,195,54,24,1,1,0,2:09,16,111,61,0,0,0,0:29,46,21,6,0,1,0,3:41,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Ben Saunders,284,64,28,0,0,0,0:00,15,96,48,0,0,0,0:00,28,44,22,0,0,0,0:00,18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28 29,29 28,28 29,Saunders,Ben Saunders,1,-1,1,--,--,-1,-1,1,--,--,1,-1,1,--,--,0.467,-0.258,-0.794,1.26,nan,nan
3,0,2,Eddie Wineland,186,38,13,0,0,0,0:00,6,70,17,0,0,0,0:00,15,72,22,0,0,0,0:03,17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Bryan Caraway,206,45,11,0,0,0,1:11,9,66,23,0,0,0,0:00,16,79,27,0,0,0,0:02,26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28 29,28 29,27 30,Caraway,Bryan Caraway,-1,1,1,--,--,1,1,1,--,--,1,1,-1,--,--,1.0,nan,nan,nan,nan,nan
3,0,3,Ramsey Nijem,120,30,14,0,2,0,2:43,10,16,8,0,3,0,2:18,8,17,7,0,1,0,3:37,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Andrew Holbrook,99,25,14,0,0,0,0:44,8,9,4,0,0,1,2:20,3,5,2,0,0,1,0:19,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28 29,29 28,28 29,Holbrook,Andrew Holbrook,1,1,-1,--,--,1,-1,-1,--,--,1,1,-1,--,--,0.0,-0.676,-0.394,-0.908,nan,nan
3,0,2,Jessamyn Duke,99,19,6,0,0,0,0:15,3,12,4,0,0,1,0:26,3,49,26,0,2,2,2:38,21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Elizabeth Phillips,140,45,26,0,0,0,3:06,23,19,10,0,1,1,3:31,9,37,13,0,1,0,0:04,11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28 29,28 29,28 29,Phillips,Elizabeth Phillips,1,1,-1,--,--,1,1,-1,--,--,1,1,-1,--,--,0.75,nan,nan,nan,nan,nan
5,1,3,Michael Bisping,281,49,13,0,0,0,0:31,10,50,24,0,0,0,0:00,10,54,21,0,0,0,0:04,12,59,29,0,0,0,0:00,17,65,28,0,0,0,0:00,24,Thales Leites,197,20,10,0,0,0,0:34,4,32,15,0,0,0,0:00,7,42,21,0,1,0,0:23,16,34,11,0,0,0,0:00,7,66,22,0,0,0,0:01,15,48 47,46 49,47 48,Bisping,Michael Bisping,1,1,-1,1,1,1,1,-1,1,-1,1,-1,-1,1,-1,0.882,0.825,0.367,-0.848,0.725,0.252
3,0,2,Ross Pearson,67,7,3,0,0,0,0:09,3,4,3,0,0,0,0:01,2,17,10,0,0,0,0:00,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Evan Dunham,119,13,5,0,2,1,3:09,5,20,14,0,2,0,4:37,8,15,7,0,1,0,3:14,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27 30,27 30,28 29,Dunham,Evan Dunham,1,1,1,--,--,1,1,1,--,--,1,1,-1,--,--,1.0,nan,nan,nan,nan,nan
3,1,2,Joanne Wood,303,12,10,0,0,0,4:30,4,54,37,0,2,0,3:27,27,74,43,1,1,0,2:50,26,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Cortney Casey,147,32,23,0,0,0,0:00,21,23,16,0,0,0,0:00,13,37,18,0,0,0,0:00,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27 30,28 29,27 30,Wood,Joanne Wood,-1,1,1,--,--,1,1,1,--,--,1,1,1,--,--,1.0,nan,nan,nan,nan,nan
3,1,2,Leon Edwards,110,23,10,0,0,0,2:15,7,25,10,0,0,0,2:02,8,23,16,1,0,0,2:46,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Pawel Pawlak,120,24,9,0,0,0,0:10,6,29,9,0,0,0,0:00,3,25,6,0,0,0,0:10,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27 30,27 30,27 30,Edwards,Leon Edwards,1,1,1,--,--,1,1,1,--,--,1,1,1,--,--,1.0,nan,nan,nan,nan,nan
3,1,2,Mickael Lebout,112,3,1,0,0,0,2:47,0,48,23,0,0,0,1:25,11,34,19,0,0,0,2:41,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Teemu Packalen,70,10,6,0,1,0,1:59,5,24,12,0,1,1,0:45,10,27,17,0,1,0,0:30,13,--,--,--,--,--,--,--,--,--,--,--,--,--,--,28 29,28 29,27 30,Lebout,Mickael Lebout,-1,1,1,--,--,1,1,1,--,--,-1,1,1,--,--,0.692,nan,nan,nan,nan,nan
3,1,2,Holly Holm,184,45,14,0,0,0,0:00,1,56,24,0,0,0,0:23,11,77,27,0,1,0,0:27,15,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Marion Reneau,82,21,5,0,0,0,0:00,1,23,12,0,0,0,0:00,1,31,9,0,0,0,0:00,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27 30,26 30,28 29,Holm,Holly Holm,-1,1,1,--,--,1,1,1,--,--,1,1,2,--,--,1.0,nan,nan,nan,nan,nan
3,0,2,Scott Jorgensen,94,14,8,0,0,0,0:44,6,18,11,0,1,0,0:47,8,42,17,0,0,0,0:00,10,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Manvel Gamburyan,128,23,10,1,4,2,2:24,7,23,10,0,1,0,1:47,5,49,22,0,0,0,0:37,14,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27 30,28 29,27 30,Gamburyan,Manvel Gamburyan,1,1,1,--,--,1,-1,1,--,--,1,1,1,--,--,1.0,nan,nan,nan,nan,nan
3,1,2,Alan Jouban,116,29,12,0,0,0,1:12,9,39,23,1,0,0,0:31,15,36,16,0,1,0,1:10,7,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Matt Dwyer,122,32,9,1,0,0,0:07,7,55,16,0,0,0,0:02,14,30,4,0,0,0,0:05,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,27 29,27 29,27 29,Jouban,Alan Jouban,-1,1,1,--,--,-1,1,1,--,--,-1,1,1,--,--,0.786,nan,nan,nan,nan,nan
